model_id,car_id,firm_id,price,domestic,japan,european,const,hpwt,air,mpd,space,mpg,trend,year,share,quantity,logit_depvar,
AMGREM71,129.000000000000, 15.000000000000,  4.935802469136,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.528996865204,  0.000000000000,  1.888145604396,  1.150200000000,  1.697000000000,  0.000000000000, 71.000000000000,  0.001051292819, 70.096000000000, -6.725221995827,
AMHORN71,130.000000000000, 15.000000000000,  5.516049382716,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.494324423288,  0.000000000000,  1.935989010989,  1.278000000000,  1.740000000000,  0.000000000000, 71.000000000000,  0.000670076189, 44.678000000000, -7.175606516457,
AMJAVL71,132.000000000000, 15.000000000000,  7.108641975309,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.467613439557,  0.000000000000,  1.716799450549,  1.459200000000,  1.543000000000,  0.000000000000, 71.000000000000,  0.000340527326, 22.705000000000, -7.852502562348,
AMMATA71,134.000000000000, 15.000000000000,  6.839506172840,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.426540284360,  0.000000000000,  1.687870879121,  1.606800000000,  1.517000000000,  0.000000000000, 71.000000000000,  0.000522241886, 34.821000000000, -7.424867073844,
AMAMBS71,136.000000000000, 15.000000000000,  8.928395061728,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.452488687783,  0.000000000000,  1.504285714286,  1.645800000000,  1.352000000000,  0.000000000000, 71.000000000000,  0.000442423061, 29.499000000000, -7.590731362432,
BKSKYL71,138.000000000000, 19.000000000000,  7.153086419753,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.450870646766,  0.000000000000,  1.726813186813,  1.622400000000,  1.552000000000,  0.000000000000, 71.000000000000,  0.002756059152,183.763000000000, -5.761440843009,
BKLSAB71,141.000000000000, 19.000000000000,  9.856790123457,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.564001961746,  0.000000000000,  1.727925824176,  1.768000000000,  1.553000000000,  0.000000000000, 71.000000000000,  0.002650593917,176.731000000000, -5.800458924364,
BKCNTU71,143.000000000000, 19.000000000000, 11.269135802469,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.731367541212,  0.000000000000,  2.194120879121,  1.768000000000,  1.972000000000,  0.000000000000, 71.000000000000,  0.000487341772, 32.494000000000, -7.494032269991,
BKELCT71,144.000000000000, 19.000000000000, 12.135802469136,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.719013923762,  0.000000000000,  2.056153846154,  1.816000000000,  1.848000000000,  0.000000000000, 71.000000000000,  0.002415126882,161.031000000000, -5.893490833865,
BKRIVE71,145.000000000000, 19.000000000000, 12.970370370370,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.728323699422,  0.000000000000,  1.978269230769,  1.744000000000,  1.778000000000,  0.000000000000, 71.000000000000,  0.000551397804, 36.765000000000, -7.370541421250,
CDCALA71,146.000000000000, 19.000000000000, 15.000000000000,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.732484076433,  0.000000000000,  1.918186813187,  1.808000000000,  1.724000000000,  0.000000000000, 71.000000000000,  0.000127197192,  8.481000000000, -8.837259359519,
CDDEVI71,147.000000000000, 19.000000000000, 16.044444444444,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.729386892178,  0.000000000000,  1.912623626374,  1.808000000000,  1.719000000000,  0.000000000000, 71.000000000000,  0.002704601356,180.332000000000, -5.780288130463,
CDELDR71,148.000000000000, 19.000000000000, 18.229629629630,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.780748663102,  0.000000000000,  2.018324175824,  1.776000000000,  1.814000000000,  0.000000000000, 71.000000000000,  0.000534120223, 35.613000000000, -7.402376987159,
CDFLTW71,149.000000000000, 19.000000000000, 19.167901234568,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.716510903427,  0.000000000000,  1.892596153846,  1.832000000000,  1.701000000000,  0.000000000000, 71.000000000000,  0.000332863399, 22.194000000000, -7.875265744820,
CVVEGA71,150.000000000000, 19.000000000000,  5.160493827160,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.419384902144,  0.000000000000,  2.211923076923,  1.122000000000,  1.988000000000,  0.000000000000, 71.000000000000,  0.004004934309,267.033000000000, -5.387715480630,
CVNOVA71,151.000000000000, 19.000000000000,  5.938271604938,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.487231182796,  0.000000000000,  1.802472527473,  1.387000000000,  1.620000000000,  0.000000000000, 71.000000000000,  0.003532800408,235.553000000000, -5.513151785684,
CVCHEV71,153.000000000000, 19.000000000000,  6.609876543210,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.451713395639,  0.000000000000,  1.682307692308,  1.535200000000,  1.512000000000,  0.000000000000, 71.000000000000,  0.005029965805,335.378000000000, -5.159829472982,
CVCAMA71,158.000000000000, 19.000000000000,  7.212345679012,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.468648998061,  0.000000000000,  1.620000000000,  1.410000000000,  1.456000000000,  0.000000000000, 71.000000000000,  0.001811791349,120.803000000000, -6.180926607269,
CVMNTC71,160.000000000000, 19.000000000000,  8.434567901235,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.702408256881,  0.000000000000,  1.604423076923,  1.573200000000,  1.442000000000,  0.000000000000, 71.000000000000,  0.002186498890,145.787000000000, -5.992941074536,
CVBISC71,161.000000000000, 19.000000000000,  7.644444444444,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.388531618435,  0.000000000000,  1.417500000000,  1.736000000000,  1.274000000000,  0.000000000000, 71.000000000000,  0.000380301758, 25.357000000000, -7.742032900857,
CVBELA71,163.000000000000, 19.000000000000,  7.982716049383,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.388531618435,  0.000000000000,  1.417500000000,  1.736000000000,  1.274000000000,  0.000000000000, 71.000000000000,  0.000731687564, 48.786000000000, -7.087644340445,
CVIMPA71,165.000000000000, 19.000000000000,  8.372839506173,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.385638297872,  0.000000000000,  1.406373626374,  1.736000000000,  1.264000000000,  0.000000000000, 71.000000000000,  0.008658482812,577.313000000000, -4.616703146464,
CVCAPR71,167.000000000000, 19.000000000000, 10.207407407407,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.631188118812,  0.000000000000,  1.463118131868,  1.736000000000,  1.315000000000,  0.000000000000, 71.000000000000,  0.002088787570,139.272000000000, -6.038658871342,
CVCORV71,169.000000000000, 19.000000000000, 13.661728395062,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.843222985634,  0.000000000000,  1.872568681319,  1.262700000000,  1.683000000000,  0.000000000000, 71.000000000000,  0.000357999880, 23.870000000000, -7.802465286548,
CRNEWP71,170.000000000000, 16.000000000000, 10.345679012346,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.659314313114,  0.000000000000,  1.528763736264,  1.800000000000,  1.374000000000,  0.000000000000, 71.000000000000,  0.001037809707, 69.197000000000, -6.738130217816,
 CR30071,171.000000000000, 16.000000000000, 11.572839506173,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.775283499190,  0.000000000000,  1.657829670330,  1.800000000000,  1.490000000000,  0.000000000000, 71.000000000000,  0.000119683244,  7.980000000000, -8.898149315437,
CRNEWY71,172.000000000000, 16.000000000000, 12.123456790123,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.772779700115,  0.000000000000,  1.893708791209,  1.800000000000,  1.702000000000,  0.000000000000, 71.000000000000,  0.000338667587, 22.581000000000, -7.857978882178,
DGCOLT71,173.000000000000, 16.000000000000,  4.925925925926,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.495049504950,  0.000000000000,  2.330975274725,  1.016800000000,  2.095000000000,  0.000000000000, 71.000000000000,  0.000425655408, 28.381000000000, -7.629367819706,
DGDART71,177.000000000000, 16.000000000000,  6.049382716049,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.431034482759,  0.000000000000,  1.949340659341,  1.379000000000,  1.752000000000,  0.000000000000, 71.000000000000,  0.003120838083,208.085000000000, -5.637141076827,
DGCHLN71,179.000000000000, 16.000000000000,  6.733333333333,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.413907284768,  0.000000000000,  1.654491758242,  1.478400000000,  1.487000000000,  0.000000000000, 71.000000000000,  0.000440278361, 29.356000000000, -7.595590772216,
DGCORN71,181.000000000000, 16.000000000000,  6.856790123457,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.446841294299,  0.000000000000,  1.614436813187,  1.614600000000,  1.451000000000,  0.000000000000, 71.000000000000,  0.001846946428,123.147000000000, -6.161708963165,
DGCHAR71,184.000000000000, 16.000000000000,  6.683950617284,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.451010886470,  0.000000000000,  1.544340659341,  1.586200000000,  1.388000000000,  0.000000000000, 71.000000000000,  0.000060171576,  4.012000000000, -9.585797856799,
DGPOLA71,186.000000000000, 16.000000000000,  8.143209876543,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.386151797603,  0.000000000000,  1.378557692308,  1.768000000000,  1.239000000000,  0.000000000000, 71.000000000000,  0.001076879237, 71.802000000000, -6.701175396079,
DGMONA71,188.000000000000, 16.000000000000, 10.427160493827,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.679012345679,  0.000000000000,  1.556579670330,  1.768000000000,  1.399000000000,  0.000000000000, 71.000000000000,  0.000273936649, 18.265000000000, -8.070101066651,
FDPINT71,190.000000000000, 18.000000000000,  4.738271604938,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.384812724474,  0.000000000000,  2.266442307692,  1.141000000000,  2.037000000000,  0.000000000000, 71.000000000000,  0.004923435719,328.275000000000, -5.181236055153,
FDMAVE71,192.000000000000, 18.000000000000,  5.518518518519,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.384172109105,  0.000000000000,  2.130700549451,  1.327700000000,  1.915000000000,  0.000000000000, 71.000000000000,  0.003713870058,247.626000000000, -5.463168183523,
FDTORI71,194.000000000000, 18.000000000000,  6.597530864198,  1.000000000000,  0.000000000000,  0.000000000000,  1.000000000000,  0.464297150176,  0.000000000000,  1.711236263736,  1.593900000000,  1.538000000000,  0.000000000000, 71.000000000000,  0.004030325754,268.726000000000, -5.381395453770,
